simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split
SIM_00155,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.7477,3444.23,123.96,9.46,36.47,15.015,19.677,1,NONE,,PASS,48.25770923379956,21.594214954812927,23.153485045187082,9.508841189560943,6647.640064119681,99.72391968046382,26.036972041797522,30.04303339846941,38.90849541407734,32.996917320666576,47.658515347478314,11.786455534504869,1.3025996057826466,3.0342602743281955,5.8563656215150806,21.755073210937503,5.8746738104433325,27.629747021380837,1.2794976376403397,6.2450045135165055e-15,9.992007221626409e-14,10.623178144312192,12.281319420986007,6647.640064119681,5.8563656215150806,ood
SIM_00156,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.6698,3483.14,139.19,9.79,37.18,18.592,28.419,1,NONE,,PASS,67.84025435353101,29.625703395678286,14.044096604321716,9.249450052837862,10811.233359178012,99.73445081010703,34.9523434620671,50.55971673981081,53.37964575797889,42.90505158884624,71.79990096007924,23.080034432713077,1.4895151994810298,3.0755753519473936,9.546203380753951,26.654878359374997,10.136469702348,36.791348061723,1.241872558107431,0.0,4.9960036108132044e-14,11.748076346905725,20.68860029122325,10811.233359178012,9.546203380753951,ood
SIM_00157,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.437,3215.92,117.93,6.38,36.58,17.105,21.943,1,NONE,,PASS,59.303196380088444,25.16649744781813,17.27050255218186,8.819481911292927,7889.292228718326,99.72575555637911,33.20612682884447,39.071052945786974,45.34504044651916,39.761196243368495,54.040629835577796,16.309171598462864,1.3496029741837634,2.8341327510678505,6.952692071990499,23.711305373263887,5.204514957778384,28.91582033104227,1.1489807189497956,1.2490009027033011e-14,0.0,11.152826825471886,15.83977477959388,7889.292228718326,6.952692071990499,ood
SIM_00158,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.9579,3317.65,131.74,7.63,37.38,12.669,25.126,1,NONE,,PASS,52.93784694297584,23.270365821346378,20.687534178653618,8.715099547971702,7039.704303213743,99.73731106210806,21.15784239514087,40.30839022329893,41.92858706548897,26.36541890143952,67.05203899638718,17.307190028335175,1.4507487633143332,2.931337410244409,6.219989625508717,17.790357393229165,15.532031395452382,33.32238878868155,1.4319666929393198,6.2450045135165055e-15,0.0,10.516537422171522,12.738267298261018,7039.704303213743,6.219989625508717,ood
SIM_00159,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.9202,3439.44,124.16,7.34,36.18,12.241,22.093,1,NONE,,PASS,47.02540069778948,20.653650037270534,23.266549962729474,9.485011572539177,6484.2012597506255,99.72422802629093,19.83016378729029,33.92203127164153,37.2137838509379,24.654550958033237,57.02464800963103,13.818167056203931,1.3721579888195317,3.027202399408709,5.707030682833851,17.122396720486112,12.595179557952855,29.71757627843897,1.438853482305168,6.2450045135165055e-15,2.4980018054066022e-14,10.770138749271362,11.595907807986702,6484.2012597506255,5.707030682833851,ood
SIM_00160,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.9898,3242.75,143.37,7.33,36.71,15.446,24.672,1,NONE,,PASS,58.1835863535122,25.594843269737307,18.394956730262695,8.489366989114165,7742.91791065389,99.73820470313424,28.084496682411984,41.85340890708753,46.1168347202474,35.01406759405069,64.16101766787298,18.062100866253118,1.4276393263931266,2.8589770175190825,6.8265590486766925,22.04492312326389,10.628644558840334,32.67356768210422,1.2765683828482988,0.0,0.0,10.479829009344312,14.595796681108936,7742.91791065389,6.8265590486766925,ood
SIM_00161,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.5812,3307.66,132.13,8.28,37.06,14.157,16.775,1,NONE,,PASS,42.964439973217935,19.154062913340237,25.42713708665977,9.684370364528375,5791.999172019581,99.7072138501379,24.47489475204212,24.48132334337364,34.51182506908151,30.954471355518947,39.285269636139674,9.259827132662036,1.2434052525974693,2.9194990259031113,5.112295683577755,20.34597734375,3.5867900882438297,23.93276743199383,1.2494877739659802,0.0,2.4980018054066022e-14,10.355298799915456,11.122537501874326,5791.999172019581,5.112295683577755,ood
SIM_00162,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.9677,3266.03,124.71,7.83,37.06,16.761,17.386,1,NONE,,PASS,49.96243189305171,21.967332167441295,22.000367832558705,9.235296144812416,6517.934313839369,99.71723174175337,31.147605285906472,27.326321307011845,39.5807786800744,34.632428116111825,43.41275419465468,12.437092740729359,1.2722403900952908,2.8827543954246626,5.753040784165997,24.041400960937498,1.1299748412156772,25.171375802153175,1.145854927229658,0.0,2.4980018054066022e-14,10.769941079979537,13.013098804441759,6517.934313839369,5.753040784165997,ood
SIM_00163,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.608,3231.02,144.45,9.23,36.24,15.311,25.3,1,NONE,,PASS,59.327758870714696,25.87164908834126,17.73635091165874,8.465719766059662,7931.69343173396,99.73798615403001,28.038517220599736,43.48054048029125,46.61558394295723,34.64576348616219,66.25105163257965,19.02252829156361,1.4443088528614003,2.8443143896382836,6.982386293517328,21.649176458333333,11.374509619499728,33.02368607783306,1.2764430270784237,6.2450045135165055e-15,4.9960036108132044e-14,10.517297832482777,15.014701889448133,7931.69343173396,6.982386293517328,ood
SIM_00164,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.0429,3330.58,138.76,6.27,37.57,12.195,22.519,1,NONE,,PASS,47.93737350024662,21.11300947334012,22.92989052665988,9.080861884091377,6388.89563771305,99.72734893369649,19.92576900655902,34.98204621656883,38.04145851052274,24.87100530024724,58.87535962231709,14.39043203593951,1.3863357516666701,2.944562369758981,5.648416095432974,17.099885315104167,13.193291779768503,30.293177094872668,1.4348109459773868,6.2450045135165055e-15,0.0,10.576949455475566,11.531591211765917,6388.89563771305,5.648416095432974,ood
