simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_00017,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,28.2508,2230.33,40.55,7.8,28.29,12.617,21.178,1,NONE,,PASS,75.95453528095852,21.457763853153036,6.793036146846967,8.335572903715557,9249.140244633349,99.6262627995088,36.97864688736182,61.84552769588274,38.66263757324871,29.2639596785273,56.41355574938951,31.313398633450834,1.3675084993499262,1.9129414905928048,7.932935541498709,11.382472934027778,5.570561535659142,16.95303446968692,0.7900652922506562,0.0,1.2490009027033011e-14,12.29845321550863,25.816569878120333,9249.140244633349,7.932935541498709,boundary_stress,BOUNDARY_STRESS
SIM_00018,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,21.6455,2202.42,95.24,7.95,29.89,19.414,24.544,1,NONE,,PASS,92.19131145498808,19.95527032098944,1.6902296790105598,21.666539420343423,27948.935606550516,99.01623943569604,74.85255915462811,68.94837692222254,35.9554420198008,1.803831136505183,56.04821249103679,49.21263084157951,1.364736316121603,1.899029797125649,24.098882826520573,13.829633129340278,1.0546373034608385,14.884270432801117,0.7458816740330236,3.1225022567582528e-15,6.2450045135165055e-15,29.36193551984051,95.01701478072748,27948.935606550516,24.098882826520573,boundary_stress,BOUNDARY_STRESS
SIM_00024,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,33.7843,1636.43,63.95,9.33,31.65,12.284,23.977,1,NONE,,PASS,75.57063902232942,25.53101139922084,8.253288600779163,5.202988480767005,6682.524646670027,99.68205248738002,32.586309415061095,63.76201812168934,46.001822340938446,31.538035930974257,71.10357032476477,34.50318883565481,1.4837654787449648,1.4192015439885113,5.795450643348866,13.221333306423611,9.6027701887297,22.824103495153317,0.893975688556148,6.2450045135165055e-15,1.873501354054952e-14,8.633379679242582,17.369004963162237,6682.524646670027,5.795450643348866,boundary_stress,BOUNDARY_STRESS
SIM_00027,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,22.9299,1659.21,45.85,6.62,31.14,15.466,22.739,1,NONE,,PASS,93.15131718830295,21.359503879960684,1.5703961200393155,12.883031882308934,24051.47575668906,99.22354422391928,60.74188302076912,82.55473431056247,38.48559257650574,11.629234125297732,54.28816169145928,51.22984796567977,1.351459785513656,1.4365499004991078,20.823852981315422,11.506948341145833,2.4139327816805274,13.920881122826358,0.6517417820685816,0.0,6.2450045135165055e-15,16.15045135197496,78.57869236502944,24051.47575668906,20.823852981315422,boundary_stress,BOUNDARY_STRESS
SIM_00030,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,33.8194,1961.1,83.6,7.3,24.4,15.834,27.79,1,NONE,,PASS,86.2886629433398,29.18230807545986,4.63709192454014,7.357592969614863,14256.45962406122,99.62482316202056,42.83861972959821,76.01293567125434,52.58073527109885,41.08602378170285,78.33494067859658,45.099293341354176,1.5445735678589871,1.660318373515722,12.069890293770785,17.403780296875002,8.32737063266394,25.73115092953894,0.8817380332975415,0.0,1.2490009027033011e-14,10.195993913709197,34.287155145669374,14256.45962406122,12.069890293770785,boundary_stress,BOUNDARY_STRESS
SIM_00032,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,28.7555,2291.72,28.67,8.68,33.07,14.515,24.275,1,NONE,,PASS,83.39170726464944,23.97970238248627,4.775797617513732,9.29272369845214,13751.989295052996,99.59450876640898,42.83611752221968,70.94617787410394,43.20667095943472,34.294797423449104,63.4991273379129,38.15579530024101,1.422400485968477,1.9967642234209624,11.9820397889925,13.480887921006945,5.827414302306242,19.308302223313188,0.8051935722694845,0.0,0.0,13.169080551332,37.294167335996384,13751.989295052996,11.9820397889925,boundary_stress,BOUNDARY_STRESS
SIM_00033,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,22.3749,1602.32,57.91,8.57,29.54,13.212,18.796,1,NONE,,PASS,88.71778695689903,19.850516113819204,2.524383886180796,9.369929253496895,14128.497662979356,99.41522734201052,52.37729340028998,76.30917297932483,35.76669570057514,23.56784073938385,47.8950977989026,40.85883560904264,1.3043124308537946,1.3799997463178235,12.16818312869057,9.4772851171875,2.232482152609596,11.709767269797094,0.5898973710635756,3.1225022567582528e-15,6.2450045135165055e-15,13.955431553642992,50.79279128244342,14128.497662979356,12.16818312869057,boundary_stress,BOUNDARY_STRESS
SIM_00034,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,28.7343,1998.91,53.31,7.02,33.84,13.521,23.319,1,NONE,,PASS,82.57561594444101,23.72752521232352,5.006774787676487,7.8977918683336545,11434.483671651353,99.60489507439888,40.70393424508034,70.61460345855521,42.7522976798622,32.85946353427884,63.557299948894695,38.95941150985151,1.422860148827128,1.7460197389919945,9.987860481905097,12.479216695312502,6.062798436071819,18.54201513138432,0.7814559236777899,0.0,1.2490009027033011e-14,11.766642932948947,32.05545825276727,11434.483671651353,9.987860481905097,boundary_stress,BOUNDARY_STRESS
SIM_00036,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,27.6565,1518.12,68.37,7.67,22.47,18.187,20.601,1,NONE,,PASS,91.782475209815,25.383820256402487,2.272679743597519,9.171495318450992,18371.738609004955,99.39586493041055,62.87993683194684,77.8623092504398,45.73661307459908,19.834837889023444,55.666592473563846,42.77126677451768,1.361846626499479,1.2769432422174096,15.453104803673988,16.491868641493056,1.0209076324127755,17.512776273905832,0.6899188576427394,3.1225022567582528e-15,1.2490009027033011e-14,13.41973943194949,60.65077248664197,18371.738609004955,15.453104803673988,boundary_stress,BOUNDARY_STRESS
SIM_00040,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,27.1256,2027.8,33.23,8.7,24.51,17.588,24.323,1,NONE,,PASS,91.1799963080001,24.733121078522878,2.392478921477124,11.809882248872148,22868.83112793966,99.41760123045307,58.36044646767365,78.81820782455652,44.56418212346464,20.193624171873257,58.21710896946794,44.37017758478173,1.3812763796761822,1.7174230041757432,19.368506094158136,15.611112451388886,2.8178618818177568,18.428974333206643,0.7451131733313485,0.0,0.0,15.571117623850622,65.3132480651627,22868.83112793966,19.368506094158136,boundary_stress,BOUNDARY_STRESS
SIM_00042,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,20.2745,1780.64,78.13,8.65,20.6,10.476,20.633,1,NONE,,PASS,88.97189658311497,18.03860717274364,2.235892827256356,10.57647929032325,16061.056365066052,99.40602933269368,42.25199016338293,80.90305891391553,32.5019949058444,23.682713711297268,55.6176928676958,47.27152433951017,1.3614767930812852,1.488283544800605,13.424053093406204,6.661546002604166,4.312084428389739,10.973630430993904,0.608341338436322,3.1225022567582528e-15,1.2490009027033011e-14,14.313038583573563,51.29644259649832,16061.056365066052,13.424053093406204,boundary_stress,BOUNDARY_STRESS
SIM_00044,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,36.0355,1712.84,72.08,8.0,25.68,17.777,20.898,1,NONE,,PASS,78.79552136336497,28.394360100895383,7.641139899104619,5.750772531805792,8056.3577066671805,99.66425512413268,47.27971624856977,59.779278244002654,51.161009190802496,44.46623901916444,57.049070093617,30.100709590359287,1.3723441321096086,1.4563731747537776,6.850063783080114,20.97535115017361,2.355622282875058,23.33097343304867,0.8216763241061014,6.2450045135165055e-15,1.2490009027033011e-14,9.345679671348966,22.05615455923164,8056.3577066671805,6.850063783080114,boundary_stress,BOUNDARY_STRESS
SIM_00047,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,26.8467,1893.44,26.22,7.67,34.73,17.723,25.91,1,NONE,,PASS,92.78349461181882,24.90930644795116,1.9373935520488377,12.364820726853894,26078.65422382041,99.3469652734254,59.80276710037866,82.04725831202882,44.88163323955164,16.07907672947468,62.11290838335406,49.5220942358887,1.4114908078061368,1.6586880093015703,22.845377228627605,15.576446018229165,3.2363650292791184,18.812811047508283,0.7552523024604595,0.0,3.1225022567582534e-14,15.713223087327968,74.11314789795966,26078.65422382041,22.845377228627605,boundary_stress,BOUNDARY_STRESS
SIM_00050,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,33.8616,1960.27,63.42,7.94,28.32,12.795,27.921,1,NONE,,PASS,80.6391051908163,27.30569124329345,6.5559087567065495,6.463771959647063,10097.971666076088,99.67026113955492,32.93010433153006,71.13325640927543,49.19944368160982,31.77242496262966,81.70273579713151,41.17682360180627,1.5737374276035665,1.6814798763416698,8.661835435106035,13.852392562500002,12.282833270664025,26.135225833164025,0.95713474529172,0.0,2.4980018054066022e-14,9.539256839501578,24.09525049315962,10097.971666076088,8.661835435106035,boundary_stress,BOUNDARY_STRESS
SIM_00051,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,26.2495,1725.85,56.21,8.67,21.17,15.393,27.731,1,NONE,,PASS,94.32511579179192,24.75987126976642,1.489628730233572,11.987884319314876,30212.817589386872,99.30539245477216,53.67040603120125,87.75105991209446,44.6123806662458,18.77577696083211,73.83747880065216,57.012072151749024,1.506468112239351,1.4452883479300325,25.301291085596304,13.1062933203125,5.399949138886236,18.50624245919873,0.7474288641313004,6.2450045135165055e-15,1.2490009027033011e-14,12.964243970717854,74.57148149448153,30212.817589386872,25.301291085596304,boundary_stress,BOUNDARY_STRESS
SIM_00052,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,38.4728,1643.25,38.04,9.01,29.37,19.472,23.033,1,NONE,,PASS,82.14031523641724,31.60167920027633,6.871120799723666,5.4997065784684604,9175.59601623466,99.6653152850468,49.48035191653893,64.64804201708286,56.93996252302041,48.24191279103522,63.819173159101055,34.19111106313512,1.4249312337851914,1.4144559025858492,7.898053214609049,24.658326284722225,2.7069129245229697,27.3652392092452,0.865942567033144,0.0,0.0,8.99065164256417,24.40843338604805,9175.59601623466,7.898053214609049,boundary_stress,BOUNDARY_STRESS
SIM_00053,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,36.1334,1623.77,88.45,7.28,24.05,18.834,20.673,1,NONE,,PASS,81.28588877355212,29.37135533410268,6.762044665897317,5.685052137456692,8652.02111524566,99.64988562804729,50.77659012409795,61.98127827058643,52.92136096234717,42.38016706522891,57.662201069503546,31.6839389084067,1.3770256531396878,1.3731089505125555,7.316410349598429,22.358482223958333,1.4136237373612124,23.772105961319543,0.8093636024251859,6.2450045135165055e-15,1.2490009027033011e-14,9.393458955265697,24.359984661545436,8652.02111524566,7.316410349598429,boundary_stress,BOUNDARY_STRESS
