simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_00025,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,20.9347,2392.81,40.91,7.23,32.29,10.26,16.674,1,NONE,,PASS,72.42008261654802,15.160927035526475,5.773772964473519,11.2763096613828,8646.304679135557,99.52874195354488,35.66589361226305,57.130177238757575,27.316985649597253,20.3627438690731,40.43869358428341,26.609544250309455,1.2513967860761994,2.0795329481992786,7.514293011326428,6.721456153645833,3.2099096005056005,9.931365754151432,0.6550632247539576,3.1225022567582528e-15,0.0,16.517529565212445,30.043396160909445,8646.304679135557,7.514293011326428,train,ENGINEERING_ACCEPTABLE
SIM_00026,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,34.4198,2975.87,97.95,8.96,25.47,10.386,17.035,1,NONE,,PASS,47.08973671684938,16.208193198466123,18.21160680153388,10.032680629879334,5615.442926839327,99.6628656282069,21.163299393196212,32.88625364087808,29.20395170894797,20.470608052635768,42.80869814078316,13.211389167466017,1.2679789767113252,2.5285091295184907,4.771276536543354,11.201672932291668,6.688696206982473,17.890369139274142,1.1037855311946314,6.2450045135165055e-15,3.7470027081099033e-14,11.978350420046024,12.487463162019807,5615.442926839327,4.771276536543354,train,ENGINEERING_ACCEPTABLE
SIM_00028,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,27.255,2842.82,99.95,9.42,28.47,11.212,14.534,1,NONE,,PASS,54.4642460186794,14.844230252391068,12.410769747608931,11.299593250781632,6229.535065778035,99.6025216773914,29.88363687918084,35.05687980014468,26.74636081511904,22.55549821584284,33.05564378780298,13.942443362987872,1.2011169585766952,2.439726690774307,5.346227679238625,9.651629557291669,2.502907295384756,12.154536852676422,0.8188054648854967,0.0,0.0,14.236109356611488,17.800106201544136,6229.535065778035,5.346227679238625,test,ENGINEERING_ACCEPTABLE
SIM_00029,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,36.6496,2640.94,43.73,6.53,28.63,13.206,22.147,1,NONE,,PASS,62.6183996220422,22.94939298787998,13.700207012120016,7.805554191003561,7051.737379436332,99.70444030568648,29.281310243122583,47.1404228408765,41.35025763581978,30.393766291391533,59.49511119248623,21.322117264945863,1.391116150175017,2.2676742489364896,6.05505739078156,15.51595175,8.45128597244421,23.96723772244421,1.0443517061693866,6.2450045135165055e-15,1.2490009027033011e-14,10.589092727129817,15.668118001248674,7051.737379436332,6.05505739078156,train,ENGINEERING_ACCEPTABLE
SIM_00031,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,38.4532,2145.73,36.94,8.39,21.41,15.995,20.251,1,NONE,,PASS,67.09567651366177,25.80043468115139,12.652765318848608,6.323216454959501,6508.224963297788,99.70531164429076,37.83066485438478,47.07306518677007,46.48726969576827,41.50285027703224,54.71567198127934,21.308910728687746,1.3546726868090189,1.7983761074217028,5.454664042409918,20.00334128819444,3.906322946843675,23.909664235038115,0.9267155584981448,0.0,2.4980018054066022e-14,9.257368937076684,15.379090495067624,6508.224963297788,5.454664042409918,train,ENGINEERING_ACCEPTABLE
SIM_00035,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,36.9999,2201.37,41.52,8.97,23.38,11.993,20.332,1,NONE,,PASS,59.24660639976045,21.92118512130497,15.078714878695024,6.485210303389894,5392.257033937996,99.70540116820936,27.144139199985872,44.06298525233863,39.49763084919814,28.666523589092275,56.85066450814004,19.66353780702381,1.370832629961774,1.8573483354264413,4.549575776074108,14.105890695312498,8.226441634764907,22.332332330077406,1.0187557016875357,6.2450045135165055e-15,1.2490009027033011e-14,9.305101238736611,12.270426287726115,5392.257033937996,4.549575776074108,test,ENGINEERING_ACCEPTABLE
SIM_00037,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,35.7582,2041.73,86.44,9.12,33.45,10.292,25.763,1,NONE,,PASS,67.22924553725656,24.039968077703275,11.718231922296724,5.9153841453266285,6218.20634061128,99.71027588636468,23.081414204580597,57.3955317510596,43.31525779766356,23.53248717881541,76.21623245343716,29.193077723089928,1.5265038837661355,1.7811567467904088,5.424615486139047,11.520534661458337,15.204942933904052,26.725477595362385,1.1117101948296628,6.2450045135165055e-15,1.2490009027033011e-14,9.531347707177297,14.338227089932234,6218.20634061128,5.424615486139047,train,ENGINEERING_ACCEPTABLE
SIM_00038,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,37.1816,2375.06,85.78,6.54,32.82,13.418,18.219,1,NONE,,PASS,57.052689589737525,21.21310283249785,15.968497167502154,7.181835046076239,5520.631087942965,99.69761458463886,30.338044947862425,38.34897344164527,38.221806905401536,32.073113234324936,47.761223289341046,16.140767307927202,1.3033429210249416,2.067688496774279,4.806171379027958,16.014876826388893,4.722514104087643,20.737390930476536,0.9775746195274868,0.0,0.0,9.92071026109952,13.037868418843647,5520.631087942965,4.806171379027958,train,ENGINEERING_ACCEPTABLE
SIM_00039,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,26.9269,1583.35,84.46,8.59,27.97,10.934,17.645,1,NONE,,PASS,72.53172428423102,19.530544866290604,7.396355133709387,6.01691972151291,5748.398045497728,99.6199880177148,35.202934392257546,57.608765986330646,35.190170930253345,26.892361068967173,49.51891136627419,28.82187380634536,1.3161295507594546,1.356588739403763,4.925134719507891,9.275522332465275,4.338332980015228,13.613855312480505,0.6970545576522953,6.2450045135165055e-15,6.2450045135165055e-15,10.257063372721518,18.26828558235208,5748.398045497728,4.925134719507891,test,ENGINEERING_ACCEPTABLE
SIM_00041,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,22.3838,2973.25,37.16,9.29,31.71,10.913,18.782,1,NONE,,PASS,70.88402421702742,15.866538212690983,6.517261787309021,13.098235770085676,10179.859557096124,99.55946402858535,33.398650000012715,56.2832047954311,28.588357139983756,20.237280189382297,44.41008133066782,25.76192494884934,1.2793075615515084,2.5790725106812573,8.830268543278395,7.694236946180556,4.306212780951774,12.000449727132333,0.7563369883377378,3.1225022567582528e-15,0.0,17.670398640299858,31.181771920401445,10179.859557096124,8.830268543278395,train,ENGINEERING_ACCEPTABLE
SIM_00043,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,33.0406,2401.23,66.81,7.56,26.6,17.249,21.799,1,NONE,,PASS,77.86100981576551,25.72574480918782,7.314855190812179,8.517683967485093,10816.202660206383,99.64527829622796,46.13248981420222,58.90103309420925,46.35269334988797,39.01400552852794,54.60054306037572,28.299030437970817,1.3538066988326625,2.047974911455019,9.224985397198818,18.626351439236107,3.0899563490362296,21.71630778827233,0.8441469022314357,0.0,1.2490009027033011e-14,12.541631416675877,28.546488108392317,10816.202660206383,9.224985397198818,train,ENGINEERING_ACCEPTABLE
SIM_00046,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,39.3907,1855.09,98.73,6.62,33.1,11.832,14.284,1,NONE,,PASS,46.619497969824494,18.36374658679966,21.026953413200346,5.76926062412058,3470.1816753490248,99.68900373436756,26.058958645038796,27.8066672419216,33.08783168792732,29.49110864276684,38.14943718089348,10.89810168297064,1.2355854711087255,1.6164890287484917,3.0238482262131536,14.797157486979168,2.934838324336086,17.731995811315254,0.9655979365377148,0.0,1.2490009027033011e-14,8.189314595328922,8.89957637374878,3470.1816753490248,3.0238482262131536,train,ENGINEERING_ACCEPTABLE
SIM_00048,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,35.9188,2236.58,32.63,9.03,22.42,12.066,17.605,1,NONE,,PASS,55.62192549597761,19.9787281750492,15.940071824950795,6.933557975627885,5031.140820105215,99.68999284731026,28.03959004872261,38.32987536609409,35.99770842351208,28.694153095656173,47.36739851594742,16.22250255967352,1.3004950451917952,1.880946609310828,4.231150804595498,13.784774885416669,5.374985205015666,19.15976009043233,0.9590079970335824,6.2450045135165055e-15,0.0,9.60934591030548,11.941863810397816,5031.140820105215,4.231150804595498,train,ENGINEERING_ACCEPTABLE
SIM_00049,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,32.1316,2712.08,65.84,6.67,21.15,18.828,18.984,1,NONE,,PASS,75.58931200633171,24.28805537662648,7.84354462337352,10.107759757509212,11078.915984021143,99.6273059881158,50.94772782714221,50.23535727836169,43.76226193986753,29.05774379729935,52.89008975967376,24.07705289178684,1.3410058510840532,2.2710381920506806,9.277248947756986,19.87557017708333,0.3316435975906011,20.20721377467393,0.8319815424218882,0.0,2.4980018054066022e-14,14.861799346147478,30.57056943121184,11078.915984021143,9.277248947756986,train,ENGINEERING_ACCEPTABLE
SIM_00054,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,26.6549,2817.79,67.88,6.62,27.39,12.066,14.114,1,NONE,,PASS,57.22594947642236,15.253519606990904,11.401380393009092,11.429663371443056,6572.3241830093575,99.59437490475008,33.9721506257324,35.218167895912785,27.48381911169532,24.82185716023728,30.89471380656214,13.87513205675761,1.186786476490995,2.409586854691593,5.62021511757477,10.229512013020832,1.5265258243995972,11.756037837420427,0.770709851910668,6.2450045135165055e-15,0.0,14.686830640355304,19.65662049614121,6572.3241830093575,5.62021511757477,train,ENGINEERING_ACCEPTABLE
SIM_00057,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,28.3296,2827.59,38.96,8.15,33.97,11.795,15.508,1,NONE,,PASS,56.45380043254968,15.993135847339596,12.336464152660408,10.752186393542033,6479.371357725252,99.61974025960122,30.84272098509746,37.03309299073689,28.816460986197463,24.239599976734837,35.85468949054674,14.970788664394648,1.219936699468974,2.4709059537610867,5.662036315177369,10.605648083333332,2.831993572475683,13.437641655809015,0.8402130629087555,6.2450045135165055e-15,1.2490009027033011e-14,13.9429276085357,18.136644052817434,6479.371357725252,5.662036315177369,train,ENGINEERING_ACCEPTABLE
SIM_00058,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,39.4422,2542.71,30.57,8.32,31.56,17.552,20.313,1,NONE,,PASS,65.87668635785407,25.98321438663752,13.458985613362476,7.444511961764596,7437.161082356362,99.70722135195264,39.36319747571261,43.72507747505615,46.81660249844598,42.52595094365756,51.36942485213438,18.950609337519207,1.3297270185377383,2.204525962684888,6.448008107383164,22.650162682291665,2.6665224284349915,25.316685110726656,0.9743476974791216,0.0,2.4980018054066022e-14,10.595147498003367,17.21544271506356,7437.161082356362,6.448008107383164,train,ENGINEERING_ACCEPTABLE
