feed_flow_m3_s,feed_flow_m3_hr,feed_pressure_pa,feed_pressure_bar,feed_pressure_psi,feed_tds_kg_m3,feed_tds_mg_l,temperature_k,temperature_celsius,permeate_flow_m3_s,permeate_flow_m3_hr,concentrate_flow_m3_s,concentrate_flow_m3_hr,permeate_tds_kg_m3,permeate_tds_mg_l,concentrate_tds_kg_m3,concentrate_tds_mg_l,membrane_surface_tds_kg_m3,membrane_surface_tds_mg_l,bulk_avg_tds_kg_m3,bulk_avg_tds_mg_l,water_flux_m_s,water_flux_lmh,salt_flux_kg_m2_s,salt_flux_g_m2_h,polarization_modulus,mass_transfer_coefficient_m_s,water_recovery_fraction,water_recovery_percent,salt_rejection_fraction,salt_rejection_percent,salt_passage_percent,feed_osmotic_pressure_pa,feed_osmotic_pressure_bar,membrane_surface_osmotic_pressure_pa,membrane_surface_osmotic_pressure_bar,permeate_osmotic_pressure_pa,permeate_osmotic_pressure_bar,concentrate_osmotic_pressure_pa,concentrate_osmotic_pressure_bar,bulk_avg_osmotic_pressure_bar,transmembrane_pressure_pa,transmembrane_pressure_bar,effective_driving_pressure_pa,effective_driving_pressure_bar,pressure_drop_element_bar,hydraulic_power_kw,pump_electrical_power_kw,sec_kwh_per_m3,water_mass_balance_error_m3_s,water_mass_balance_error_percent,solute_mass_balance_error_kg_s,solute_mass_balance_error_percent,converged,solver_message,iterations
0.008333333333333333,30.0,1551320.0,15.5132,224.99994329562819,2.0,2000.0,298.15,25.0,0.003311752476106836,11.92230891398461,0.0050215808572264976,18.077691086015392,0.0002106088990643387,0.2106088990643387,3.318869028692409,3318.8690286924093,15.929679591228,15929.679591228,2.659434514346205,2659.4345143462047,8.950682367856313e-05,322.2245652428273,1.8850933593688066e-08,0.06786336093727703,5.989874729118552,5e-05,0.39741029713282033,39.74102971328203,0.9998946955504678,99.98946955504678,0.0105304449532162,169675.36136908885,1.6967536136908885,1351437.0705677052,13.514370705677052,17.867570528143816,0.00017867570528143814,281565.1508900307,2.815651508900307,2.2562025612955985,1449995.0,14.49995,98575.79700282286,0.9857579700282286,0.0,12.083291666666666,15.104114583333333,1.2668783112654072,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,7
