Target,Mechanistic_Value,ANN_Direct,ANN_Reconstructed,Direct_Rel_Error_pct,Recon_Rel_Error_pct
overall_recovery_pct,69.35973759713258,69.12614921632729,69.12614921632729,0.3367780630342867,0.3367780630342867
permeate_tds_mgL,7.230814128410939,7.228026552404433,7.228026552404433,0.03855134369383586,0.03855134369383586
concentrate_tds_mgL,6644.801860782579,6625.18254838523,6594.588922016515,0.2952580499524229,0.7556724762918617
average_flux_LMH,37.491750052504095,37.52299061177258,37.52299061177258,0.08332648976036795,0.08332648976036795
SEC_kWh_m3,0.7710267820516848,0.7707568848228983,0.7707568848228983,0.035004909695662424,0.035004909695662424
maximum_element_recovery_pct,23.685849673521275,23.754475240436516,23.754475240436516,0.28973234171944584,0.28973234171944584
maximum_polarization_modulus,1.301862723066572,1.301980461624811,1.301980461624811,0.009043853560965102,0.009043853560965102
