feed_flow_m3h,feed_tds_mgL,predicted_recovery_pct,predicted_permeate_tds_mgL,predicted_concentrate_tds_mgL,reconstructed_qp_m3h,reconstructed_qr_m3h,solute_in_kgh,solute_out_kgh,solute_error_kgh,solute_error_percent
32.1125,2699.17,76.59224700927734,9.85342025756836,11649.3466796875,24.595685320854187,7.51681467914581,86.67709662499999,87.80833174832277,1.1312351233227815,1.3051142312910642
23.879,2149.97,74.69271087646484,9.479722023010254,8556.4404296875,17.835872430191042,6.043127569808959,51.33913363,51.876740172748626,0.5376065427486267,1.0471671505466866
21.1871,2063.06,81.14246368408203,11.918930053710938,11222.822265625,17.191734923210145,3.995365076789856,43.710258526,45.044179229149414,1.333920703149417,3.051733730551985
39.3861,2745.72,65.84654235839844,8.06441879272461,7806.29150390625,25.934385019821168,13.451714980178831,108.14320249199999,105.21715410467004,2.926048387329942,2.7057164203606785
22.5873,2477.25,78.50645446777344,12.381519317626953,11925.6455078125,17.73248838999939,4.85481161000061,55.954388924999996,58.11631741563012,2.1619284906301246,3.863733537556678
34.1527,2166.06,61.95569610595703,6.757582187652588,5629.5625,21.15954302397919,12.993156976020813,73.976797362,73.28877661985787,0.6880207421421289,0.930049375854094
35.0757,2000.83,52.71630096435547,6.383769512176514,4114.6708984375,18.49061157735443,16.58508842264557,70.180512831,68.36022048312144,1.8202923478785635,2.5937290487773517
36.779,1896.39,72.28643035888672,5.712911605834961,6522.6240234375,26.58622622169495,10.192773778305053,69.74732781000002,66.63551587217363,3.1118119378263884,4.4615500486317305
35.4718,2388.21,73.30970001220703,7.756482124328613,9036.1572265625,26.004270168930056,9.467529831069946,84.714107478,85.75178975744026,1.0376822794402614,1.2249226372475732
37.3503,2483.43,56.30903625488281,7.210916996002197,5791.30029296875,21.031593968307494,16.318706031692503,92.75685552899999,94.65818410061078,1.9013285716107902,2.0497984335145434
38.8689,2271.27,64.74388885498047,6.223528861999512,6570.1630859375,25.165237415153502,13.703662584846494,88.28176650299999,90.19191463847358,1.910148135473591,2.1636949634539544
33.2175,1828.82,75.6419448852539,6.379741668701172,7819.80712890625,25.126363042259218,8.091136957740783,60.748828350000004,63.43143016838182,2.682601818381819,4.41589062907716
39.5467,2974.36,41.74823760986328,9.23813247680664,4850.24560546875,16.5100502828598,23.0366497171402,117.626122612,111.88593108699396,5.74019152500604,4.88003123586804
32.9122,1516.35,58.79444885253906,5.104643821716309,3779.04052734375,19.35054659524536,13.56165340475464,49.906414469999994,51.34881548248139,1.4424010124813975,2.890211664771993
34.4022,2738.1,42.947391510009766,9.543501853942871,4740.73486328125,14.774847522056579,19.627352477943422,94.19666382,93.18907795081448,1.0075858691855188,1.0696619480185736
30.1662,2765.6,78.48503112792969,10.49521541595459,12888.8466796875,23.675951460113524,6.490248539886476,83.42764272000001,83.90030255441403,0.47265983441401715,0.5665506287890201
32.8565,2858.68,79.50293731689453,10.40593147277832,13469.7294921875,26.12188259952545,6.734617400474548,93.92621941999998,90.98529713804176,2.9409222819582226,3.1310983238957064
24.4382,2672.33,68.79997253417969,10.680643081665039,8643.0029296875,16.8134748878479,7.624725112152099,65.30693500599999,66.0801002066321,0.773165200632107,1.1838944831220046
25.9763,2767.19,65.56820678710938,10.95126724243164,7576.68994140625,17.03219409963989,8.944105900360107,71.88135759699999,67.95324131944083,3.9281162775591554,5.464721881829202
36.0659,2670.91,75.21115112304688,8.552203178405762,10665.142578125,27.12557855288696,8.940321447113039,96.328772969,95.58178638684548,0.7469865821545199,0.775455306998368
36.5116,2487.65,62.29843521118164,7.476206302642822,6806.87939453125,22.746155470565796,13.765444529434205,90.82808174,93.86977567485856,3.041693934858557,3.3488474892220674
38.0798,2632.83,69.95651245117188,7.640357971191406,8406.818359375,26.639300028381346,11.440499971618653,100.25763983399999,96.38173899015166,3.875900843848328,3.865940640798836
25.5732,2936.67,77.31539154052734,12.020472526550293,12857.599609375,19.772019709442137,5.801180290557863,75.100049244,74.82692245750249,0.27312678649751376,0.3636838980093409
36.2919,2731.03,75.67059326171875,8.900500297546387,10841.1953125,27.46229603594971,8.829603964050289,99.114267657,95.96788928033268,3.1463783766673146,3.1744959137021884
36.2163,2666.01,64.0196762084961,8.436909675598145,7326.05712890625,23.185557994697568,13.030742005302429,96.553017963,95.65957482146358,0.893443141536423,0.9253394253080712
21.544,2974.67,73.30709838867188,14.191545486450195,11177.99609375,15.793281276855469,5.750718723144532,64.08629048,64.50564249318536,0.4193520131853603,0.654355260765532
33.9281,2828.07,79.69490814208984,10.238520622253418,13545.8837890625,27.038968129356387,6.889131870643613,95.951041767,93.596218760062,2.3548230069380054,2.454192225089409
