dataset,n_samples,cr_direct_r2,cr_direct_rmse,cr_direct_mae,cr_direct_nrmse_pct,cr_recon_r2,cr_recon_rmse,cr_recon_mae,cr_recon_nrmse_pct,solute_err_mean_direct_pct,solute_err_median_direct_pct,solute_err_p95_direct_pct,solute_err_mean_recon_pct,solute_err_median_recon_pct,solute_err_p95_recon_pct,cr_discrepancy_mean_pct,cr_discrepancy_median_pct,cr_discrepancy_p95_pct
Primary Test Set,336,0.9996075934311234,55.29290244512566,41.8269799892647,0.37814903023338775,0.9994377110501695,66.18826965460791,40.098098511337994,0.4526626180919967,0.5993431969491787,0.47805304077870614,1.5970520273642075,1.372868999810611e-15,0.0,1.3645265538745168e-14,0.6008133556825085,0.47907527393817106,1.601479837328751
Boundary Stress Set,2712,0.635327603300326,4045.4283423971933,2684.90686974902,14.16919283330775,-1.2537242608963712,10056.884375761703,3373.8222656429357,35.22443656436332,10.540108355889096,3.906263791458893,44.81885503991096,1.305633169964082e-15,0.0,1.291408728107906e-14,10.601226520231721,3.9174759786073308,45.14132711594231
Synthetic OOD Set,200,0.9657769629454301,275.8749444945351,219.15709374886725,4.143931978094213,0.9881503453344527,162.33263266745905,143.19442743511686,2.4384069703446025,1.9914271751759072,1.397714345171867,6.451846148904285,0.0,0.0,0.0,1.994286777388743,1.4000481363931123,6.460070459313059
