Target,Mechanistic_Value,ANN_Direct,ANN_Reconstructed,Direct_Rel_Error_pct,Recon_Rel_Error_pct
overall_recovery_pct,65.45429789909629,65.4944004436695,65.4944004436695,0.061268008152860536,0.061268008152860536
permeate_tds_mgL,7.179466072042755,7.199913491289043,7.199913491289043,0.28480417681630593,0.28480417681630593
concentrate_tds_mgL,5894.512506771054,5877.66818760424,5901.3159777217525,0.2857627182479421,0.11542041759828492
average_flux_LMH,35.38070156707908,35.174696931917545,35.174696931917545,0.582251414011577,0.582251414011577
SEC_kWh_m3,0.8243960171889045,0.8273683192686376,0.8273683192686376,0.3605429936292389,0.3605429936292389
maximum_element_recovery_pct,21.244115582245836,21.27170012475123,21.27170012475123,0.12984556781665899,0.12984556781665899
maximum_polarization_modulus,1.2819988758574388,1.282843219227019,1.282843219227019,0.06586147503565068,0.06586147503565068
