simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_00025,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,20.9347,2392.81,40.91,7.23,32.29,10.26,16.674,1,NONE,,PASS,69.04868090832935,14.455134202116025,6.4795657978839705,11.13830868090573,7706.033909947965,99.53450927232392,33.342695063125966,53.56650089441476,26.045286850659505,19.201915922640136,38.26478439516551,24.63665823968405,1.2363773451919224,2.0795329481992786,6.697126564866291,6.721456153645833,3.3258241246277103,10.047280278273544,0.6950665512882451,3.1225022567582528e-15,1.873501354054952e-14,15.230349664349871,25.193977196831955,7706.033909947965,6.697126564866291,train,ENGINEERING_ACCEPTABLE
SIM_00026,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,34.4198,2975.87,97.95,8.96,25.47,10.386,17.035,1,NONE,,PASS,44.17083596056997,15.203513395956266,19.21628660404373,10.345184602858236,5322.129565437764,99.65236436393867,19.723512195518687,30.45390304642421,27.393717830551832,19.159830762830158,40.0830275469574,12.0659460336672,1.2489270817479812,2.5285091295184907,4.522056808492865,11.201672932291668,6.810851232419147,18.012524164710815,1.18476063365075,6.2450045135165055e-15,4.9960036108132044e-14,11.280121425002116,11.104144561223697,5322.129565437764,4.522056808492865,test,ENGINEERING_ACCEPTABLE
SIM_00028,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.255,2842.82,99.95,9.42,28.47,11.212,14.534,1,NONE,,PASS,51.3640359514832,13.999267998576746,13.255732001423256,11.5184042132151,5832.933998982594,99.5948247088027,27.90865415324276,32.53564144592189,25.223906303741884,21.204595851335228,31.18193120149353,12.80737285192749,1.188681299069839,2.439726690774307,5.005862053469003,9.651629557291669,2.573407225115732,12.2250367824074,0.873262572275227,3.1225022567582528e-15,2.4980018054066022e-14,13.207814150051986,15.618104651355424,5832.933998982594,5.005862053469003,train,ENGINEERING_ACCEPTABLE
SIM_00029,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.6496,2640.94,43.73,6.53,28.63,13.206,22.147,1,NONE,,PASS,58.967691820120805,21.611423181306996,15.038176818693008,7.857343942397517,6424.953463699009,99.70247927092636,27.29067737714823,43.56664771487889,38.939501227580166,28.46244170377916,55.86019260804659,19.247448653348396,1.363311833231857,2.2676742489364896,5.516861996200423,15.51595175,8.689177931052786,24.20512968105279,1.1200155342841671,0.0,1.2490009027033011e-14,9.809525460574168,13.288249128590197,6424.953463699009,5.516861996200423,val,ENGINEERING_ACCEPTABLE
SIM_00031,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,38.4532,2145.73,36.94,8.39,21.41,15.995,20.251,1,NONE,,PASS,63.145957491914295,24.28164132628079,14.171558673719211,6.289975647312219,5811.46053158646,99.70686080507276,35.23542703614428,43.09536707876778,43.75070509239782,38.84974604166166,51.49666598784195,19.005476569730504,1.330667123808562,1.7983761074217028,4.870692850092658,20.00334128819444,4.069391073889979,24.07273236208442,0.9913964232734852,0.0,4.9960036108132044e-14,8.43451502126982,12.73704880591698,5811.46053158646,4.870692850092658,train,ENGINEERING_ACCEPTABLE
SIM_00035,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.9999,2201.37,41.52,8.97,23.38,11.993,20.332,1,NONE,,PASS,55.544801939146126,20.55152117268213,16.44837882731787,6.576105015215915,4943.667807948069,99.70127216164408,25.25136565180425,40.52707658340395,37.02976787870653,26.766000141629988,53.17684289696936,17.637695495974786,1.3431434056165197,1.8573483354264413,4.171090354639897,14.105890695312498,8.440162136464616,22.546052831777114,1.0970503177033044,0.0,1.2490009027033011e-14,8.688364994087665,10.487810325136984,4943.667807948069,4.171090354639897,train,ENGINEERING_ACCEPTABLE
SIM_00037,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,35.7582,2041.73,86.44,9.12,33.45,10.292,25.763,1,NONE,,PASS,63.16409725187007,22.586344223518203,13.1718557764818,5.920312908179336,5532.619905454951,99.71003448506023,21.457682427748832,53.100565546408085,40.69611571805082,21.947266374165803,71.16639833416895,26.046849805408023,1.484283348249842,1.7811567467904088,4.826526167528517,11.520534661458337,15.525915410859858,27.046450072318198,1.1974691346533128,6.2450045135165055e-15,3.7470027081099033e-14,8.992754776724867,11.90752999071629,5532.619905454951,4.826526167528517,train,ENGINEERING_ACCEPTABLE
SIM_00038,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,37.1816,2375.06,85.78,6.54,32.82,13.418,18.219,1,NONE,,PASS,53.55905992639735,19.91411542559336,17.267484574406648,7.291182222243345,5105.742708020731,99.69301060932172,28.257336712352103,35.2673319536515,35.881289055123176,30.00768989776198,44.827798222988285,14.566856751327975,1.2822792006713577,2.067688496774279,4.444976322646006,16.014876826388893,4.863569203407416,20.878446029796308,1.048424475985692,6.2450045135165055e-15,2.4980018054066022e-14,9.179805958763652,11.245698014190062,5105.742708020731,4.444976322646006,train,ENGINEERING_ACCEPTABLE
SIM_00039,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.9269,1583.35,84.46,8.59,27.97,10.934,17.645,1,NONE,,PASS,68.3278272241306,18.398565708814424,8.52833429118557,5.94688592457152,4986.353898850541,99.62441115833066,32.74269361268056,52.90894851857938,33.15056884471068,25.129723537114813,46.41891565196997,25.538034530900127,1.2936617661244447,1.356588739403763,4.272227586991312,9.275522332465275,4.503052533481271,13.778574865946547,0.7488939672805843,3.1225022567582528e-15,6.2450045135165055e-15,9.50067274543495,14.84885760093796,4986.353898850541,4.272227586991312,train,ENGINEERING_ACCEPTABLE
SIM_00041,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.3838,2973.25,37.16,9.29,31.71,10.913,18.782,1,NONE,,PASS,67.70936509663382,15.155928864500323,7.227871135499674,12.983509941492033,9180.553298883344,99.56332262872306,31.27100887542405,53.0174466771421,27.30797993603662,19.123173395223468,42.06781026781415,24.0453315936896,1.2627717432262786,2.5790725106812573,7.963444932647495,7.694236946180556,4.443778692213091,12.138015638393648,0.8008757329829171,3.1225022567582528e-15,1.2490009027033011e-14,16.318696806111575,26.49699861927866,9180.553298883344,7.963444932647495,train,ENGINEERING_ACCEPTABLE
