scenario_name,feed_flow_m3h,feed_tds_mgL,temperature_C,n_pareto_solutions,knee_p1_bar,knee_p2_bar,knee_recovery_pct,knee_sec_kWh_m3,knee_max_element_rec_pct,knee_permeate_tds_mgL,max_recovery_pct,max_recovery_sec_kWh_m3,min_sec_kWh_m3,min_sec_recovery_pct,min_stress_elem_rec_pct
LOW_SALINITY,30.0,1500.0,25.0,100,14.427335341709032,14.55850258698072,70.91737477741376,0.6728723242964652,21.091747256149027,5.614992095840812,82.66720440505246,0.6869552381323247,0.6718527899848993,68.44294110867945,16.35738712906006
BASE_FEED,30.0,2041.0,25.0,100,15.049873772780957,15.796530014702887,70.3873353458894,0.7273292822074191,20.167276193716035,7.602805418078874,84.9231057265591,0.7529609701737658,0.7220959144691559,69.52014692480884,14.06213703078997
HIGH_SALINITY,30.0,3000.0,25.0,100,15.90323513318767,17.938296586868173,68.55797952866375,0.8273089047767412,18.863834194086806,11.050175120640779,84.50826449953512,0.8558585052696843,0.8107241320128693,67.08042515607697,10.95522664157036
LOW_FLOW,20.0,2041.0,25.0,100,12.686511589103867,14.263502891209793,79.32810450269054,0.5551603973354394,25.092866842502715,11.209513034535767,85.64253459398542,0.5678486654519026,0.5537948506831724,78.5555827665589,23.86472634081935
BASE_FLOW,30.0,2041.0,25.0,100,15.049873772780957,15.796530014702887,70.3873353458894,0.7273292822074191,20.167276193716035,7.602805418078874,84.9231057265591,0.7529609701737658,0.7220959144691559,69.52014692480884,14.06213703078997
HIGH_FLOW,40.0,2041.0,25.0,100,17.61808515726204,18.34245933287934,66.27488055705064,0.9101739777988325,18.204936221179292,5.955310231377631,79.09950015292374,0.9317465099412136,0.9033203079202177,62.70161141627662,9.30679768553322
