feed_flow_m3_s,feed_flow_m3_hr,feed_pressure_pa,feed_pressure_bar,feed_pressure_psi,feed_tds_kg_m3,feed_tds_mg_l,temperature_k,temperature_celsius,permeate_flow_m3_s,permeate_flow_m3_hr,concentrate_flow_m3_s,concentrate_flow_m3_hr,permeate_tds_kg_m3,permeate_tds_mg_l,concentrate_tds_kg_m3,concentrate_tds_mg_l,membrane_surface_tds_kg_m3,membrane_surface_tds_mg_l,bulk_avg_tds_kg_m3,bulk_avg_tds_mg_l,water_flux_m_s,water_flux_lmh,salt_flux_kg_m2_s,salt_flux_g_m2_h,polarization_modulus,mass_transfer_coefficient_m_s,water_recovery_fraction,water_recovery_percent,salt_rejection_fraction,salt_rejection_percent,salt_passage_percent,feed_osmotic_pressure_pa,feed_osmotic_pressure_bar,membrane_surface_osmotic_pressure_pa,membrane_surface_osmotic_pressure_bar,permeate_osmotic_pressure_pa,permeate_osmotic_pressure_bar,concentrate_osmotic_pressure_pa,concentrate_osmotic_pressure_bar,bulk_avg_osmotic_pressure_bar,transmembrane_pressure_pa,transmembrane_pressure_bar,effective_driving_pressure_pa,effective_driving_pressure_bar,pressure_drop_element_bar,hydraulic_power_kw,pump_electrical_power_kw,sec_kwh_per_m3,water_mass_balance_error_m3_s,water_mass_balance_error_percent,solute_mass_balance_error_kg_s,solute_mass_balance_error_percent,converged,solver_message,iterations
0.008333333333333333,30.0,2000000.0,20.0,290.07547546041843,2.0,2000.0,298.15,25.0,0.003727905398458574,13.420459434450866,0.00460542793487476,16.579540565549134,0.0002475011543869895,0.24750115438698947,3.6187177915813615,3618.7177915813613,21.07239622434745,21072.39622434745,2.8093588957906808,2809.358895790681,0.00010075419995833983,362.7151198500234,2.4936780799026673e-08,0.08977241087649603,7.500784700708993,5e-05,0.44734864781502887,44.734864781502885,0.9998762494228065,99.98762494228065,0.012375057719349325,169675.36136908885,1.6967536136908885,1787733.2221393888,17.87733222139389,20.997423904939545,0.00020997423904939544,307003.6244896593,3.070036244896593,2.383394929293741,1898675.0,18.98675,110962.77528451616,1.1096277528451617,0.0,15.822291666666667,19.777864583333333,1.473709948600027,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2100000.0,21.0,304.5792492334394,2.0,2000.0,298.15,25.0,0.0038059128652766835,13.70128631499606,0.00452742046805665,16.29871368500394,0.00025567421345987885,0.25567421345987884,3.6810571738308027,3681.0571738308026,22.223756862417165,22223.756862417165,2.8405285869154016,2840.528586915402,0.0001028625098723428,370.30503554043406,2.6299291306120268e-08,0.09467744870203297,7.823810316427929,5e-05,0.456709543833202,45.6709543833202,0.9998721628932701,99.98721628932701,0.012783710672992221,169675.36136908885,1.6967536136908885,1885411.9883047005,18.854119883047005,21.69080728078125,0.0002169080728078125,312292.35309500917,3.1229235309500916,2.4098385723204907,1998675.0,19.98675,113284.70250258036,1.1328470250258036,0.0,16.655625,20.81953125,1.5195311426499436,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2200000.0,22.0,319.0830230064603,2.0,2000.0,298.15,25.0,0.00387972103211935,13.966995715629661,0.0044536123012139835,16.03300428437034,0.00026382081846175936,0.26382081846175937,3.742050719355563,3742.050719355563,23.37659080575487,23376.59080575487,2.8710253596777813,2871.025359677781,0.00010485732519241487,377.4863706926935,2.7663545353973748e-08,0.09958876327430549,8.142244625933381,5e-05,0.465566523854322,46.5566523854322,0.9998680895907691,99.98680895907691,0.013191040923088426,169675.36136908885,1.6967536136908885,1983215.7462718887,19.832157462718886,22.381946354593907,0.00022381946354593907,317466.904034057,3.1746690403405697,2.435711327015729,2098675.0,20.98675,115481.63567446591,1.1548163567446592,0.0,17.488958333333333,21.861197916666665,1.5652040253870099,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2300000.0,23.0,333.58679677948123,2.0,2000.0,298.15,25.0,0.003949729735593202,14.219027048135526,0.0043836035977401315,15.780972951864474,0.00027193935240097766,0.27193935240097766,3.801801921211987,3801.801921211987,24.530757769372634,24530.757769372634,2.9009009606059935,2900.9009606059935,0.00010674945231332978,384.2980283279872,2.9029376931245944e-08,0.1045057569524854,8.456254833411547,5e-05,0.4739675682711842,47.396756827118416,0.9998640303237996,99.98640303237995,0.013596967620044254,169675.36136908885,1.6967536136908885,2081132.594587943,20.81132594587943,23.07070394455594,0.00023070703944555942,322536.0574176701,3.225360574176701,2.461057093933795,2198675.0,21.98675,117565.4761160016,1.175654761160016,0.0,18.32229166666667,22.902864583333333,1.6107195313575606,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2400000.0,24.0,348.09057055250213,2.0,2000.0,298.15,25.0,0.004016285266842404,14.458626960632653,0.0043170480664909295,15.541373039367347,0.0002800288547359629,0.28002885473596295,3.86040223185412,3860.40223185412,25.686136255457868,25686.136255457866,2.9302011159270602,2930.20111592706,0.0001085482504552001,390.77370163872035,3.039664225856215e-08,0.10942791213082374,8.76599770433548,5e-05,0.48195423202108845,48.19542320210884,0.999859985572632,99.9859985572632,0.014001442736799596,169675.36136908885,1.6967536136908885,2179152.225660234,21.79152225660234,23.7569985605483,0.000237569985605483,327507.5718599425,3.275075718599425,2.485914666145157,2298675.0,22.98675,119546.53133832617,1.1954653133832616,0.0,19.155625,23.94453125,1.6560722754100492,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2500000.0,25.0,362.5943443255231,2.0,2000.0,298.15,25.0,0.0040796894399842245,14.686881983943207,0.004253643893349109,15.31311801605679,0.0002880888386610429,0.2880888386610429,3.9179328997736618,3917.9328997736616,26.842620371514222,26842.620371514222,2.958966449886831,2958.966449886831,0.00011026187675633039,396.94275632278936,3.176521602331826e-08,0.11435477768394572,9.071620387091867,5e-05,0.4895627327981069,48.95627327981069,0.9998559555806695,99.98559555806695,0.014404441933046908,169675.36136908885,1.6967536136908885,2277265.6558149713,22.772656558149713,24.440788903106796,0.000244407889031068,332388.3402944692,3.323883402944692,2.5103185083177904,2398675.0,23.98675,121433.78497393196,1.2143378497393196,0.0,19.988958333333333,24.986197916666665,1.701259528331707,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2600000.0,26.0,377.098118098544,2.0,2000.0,298.15,25.0,0.00414020682997975,14.904744587927102,0.004193126503353583,15.095255412072898,0.0002961191602748181,0.2961191602748181,3.9744664652421307,3974.4664652421307,28.000117290811133,28000.117290811133,2.9872332326210653,2987.2332326210653,0.0001118974818913446,402.83093480884054,3.3134988374531627e-08,0.11928595814831384,9.373261178620192,5e-05,0.49682481959757,49.682481959757006,0.9998519404198626,99.98519404198626,0.014805958013741627,169675.36136908885,1.6967536136908885,2375465.009847626,23.75465009847626,25.122062763970455,0.00025122062763970456,337184.51686964196,3.3718451686964195,2.5342993911936538,2498675.0,24.98675,123235.11221513804,1.2323511221513803,0.0,20.82229166666667,26.027864583333333,1.7462804833580308,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2700000.0,27.0,391.60189187156493,2.0,2000.0,298.15,25.0,0.004198070604222589,15.113054175201322,0.004135262729110744,14.886945824798678,0.00030411992387031087,0.3041199238703109,4.030067988772716,4030.067988772716,29.158545206266105,29158.545206266106,3.015033994386358,3015.033994386358,0.0001134613676816916,408.46092365408975,3.45058625015774e-08,0.12422110500567865,9.67105023046371,5e-05,0.5037684725067108,50.37684725067108,0.9998479400380649,99.98479400380648,0.015205996193512483,169675.36136908885,1.6967536136908885,2473743.3474350576,24.737433474350578,25.800828991117392,0.0002580082899111739,341901.6211685039,3.419016211685039,2.557884912687964,2598675.0,25.98675,124957.45339393336,1.2495745339393336,0.0,21.655625,27.06953125,1.7911357251943025,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2800000.0,28.0,406.1056656445858,2.0,2000.0,298.15,25.0,0.00425348726206374,15.312554143429464,0.004079846071269593,14.687445856570536,0.00031209141273195676,0.31209141273195673,4.0847960679634125,4084.7960679634125,30.317831667504873,30317.831667504874,3.0423980339817063,3042.3980339817062,0.00011495911519091188,413.8528146872828,3.5877752666347445e-08,0.1291599095988508,9.965110195600124,5e-05,0.5104184714476488,51.04184714476489,0.999843954293634,99.9843954293634,0.015604570636595927,169675.36136908885,1.6967536136908885,2572094.5220555477,25.72094522055548,26.47711161774211,0.0002647711161774211,346544.62447536265,3.4654462447536267,2.581099929222258,2698675.0,26.98675,126606.95505606988,1.266069550560699,0.0,22.488958333333333,28.111197916666665,1.8358268420379125,0.0,0.0,3.469446951953614e-18,2.0816681711721685e-14,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,2900000.0,29.0,420.6094394176068,2.0,2000.0,298.15,25.0,0.00430664051779784,15.503905864072223,0.004026692815535493,14.496094135927777,0.00032003403817259754,0.3200340381725975,4.138703685270949,4138.703685270949,31.47791221845798,31477.91221845798,3.0693518426354744,3069.3518426354744,0.00011639568967021188,419.02448281276276,3.7250582591042405e-08,0.13410209732775263,10.25555681861149,5e-05,0.5167968621357408,51.67968621357409,0.9998399829809137,99.98399829809136,0.01600170190863004,169675.36136908885,1.6967536136908885,2670513.0654056575,26.705130654056575,27.150945538672133,0.00027150945538672135,351118.02169896406,3.5111802169896404,2.6039669153402643,2798675.0,27.98675,128189.08553988114,1.2818908553988113,0.0,23.32229166666667,29.152864583333333,1.8803561398608817,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,3000000.0,30.0,435.1132131906277,2.0,2000.0,298.15,25.0,0.004357694505625744,15.687700220252678,0.003975638827707589,14.31229977974732,0.0003279483017617979,0.3279483017617979,4.191838919573931,4191.838919573931,32.6387292728563,32638.729272856304,3.0959194597869657,3095.9194597869655,0.00011777552717907417,423.99189784466705,3.862428412747785e-08,0.13904742285892024,10.54249947287137,5e-05,0.5229233406750893,52.292334067508925,0.9998360258491191,99.9836025849119,0.016397415088087453,169675.36136908885,1.6967536136908885,2768994.091999876,27.689940919998758,27.82237330590603,0.0002782237330590603,355625.89173985884,3.5562589173985883,2.6265062655447386,2898675.0,28.98675,129708.73037343007,1.2970873037343007,0.0,24.155625,30.19453125,1.924726430647823,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,3100000.0,31.0,449.6169869636486,2.0,2000.0,298.15,25.0,0.004406796443299248,15.864467195877292,0.003926536890034085,14.135532804122706,0.00033583476719073046,0.33583476719073047,4.244245547140245,4244.245547140245,33.800231179658496,33800.2311796585,3.1221227735701227,3122.1227735701227,0.00011910260657565536,428.7693836723593,3.9998796151144375e-08,0.14399566614411974,10.826041648902935,5e-05,0.5288155731959098,52.881557319590975,0.9998320826164047,99.98320826164047,0.01679173835953396,169675.36136908885,1.6967536136908885,2867533.21988365,28.6753321988365,28.49144274169551,0.0002849144274169551,360071.9484750836,3.600719484750836,2.648736549220863,2998675.0,29.98675,131170.27155909175,1.3117027155909176,0.0,24.988958333333333,31.236197916666665,1.9689408746600725,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,6
0.008333333333333333,30.0,3200000.0,32.0,464.1207607366695,2.0,2000.0,298.15,25.0,0.00445407886014954,16.034683896538347,0.003879254473183793,13.965316103461655,0.00034369403923970916,0.34369403923970915,4.295963552149924,4295.963552149924,34.962371441322496,34962.371441322495,3.147981776074962,3147.981776074962,0.00012038050973377137,433.36983504157695,4.137406363613501e-08,0.14894662909008605,11.106281398145535,5e-05,0.5344894632179449,53.44894632179449,0.9998281529803802,99.98281529803802,0.017184701961980853,169675.36136908885,1.6967536136908885,2966126.504313353,29.66126504313353,29.15820515419973,0.0002915820515419973,364459.5840697365,3.644595840697365,2.670674727194127,3098675.0,30.98675,132577.65389180137,1.3257765389180136,0.0,25.82229166666667,32.27786458333333,2.0130028625198935,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,5
0.008333333333333333,30.0,3300000.0,33.0,478.6245345096905,2.0,2000.0,298.15,25.0,0.004499661471910172,16.198781298876618,0.0038336718614231614,13.80121870112338,0.0003515267480260502,0.35152674802605016,4.347029562701201,4347.029562701201,36.125108056003924,36125.108056003926,3.1735147813506006,3173.5147813506005,0.00012161247221378843,437.80489996963837,4.275003687672143e-08,0.15390013275619716,11.383311736342257,5e-05,0.5399593766292207,53.99593766292207,0.999824236625987,99.98242366259869,0.01757633740130382,169675.36136908885,1.6967536136908885,3064770.381949925,30.64770381949925,29.822714001110352,0.00029822714001110354,368791.9059667193,3.6879190596671934,2.6923363366790407,3198675.0,31.98675,133934.44076407608,1.3393444076407608,0.0,26.655625,33.31953125,2.0569159268981982,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,5
0.008333333333333333,30.0,3400000.0,34.0,493.1283082827114,2.0,2000.0,298.15,25.0,0.004543652767310333,16.357149962317198,0.0037896805660230003,13.642850037682802,0.0003593335371938854,0.3593335371938854,4.397477225193883,4397.477225193883,37.28840296088688,37288.40296088688,3.1987386125969417,3198.7386125969415,0.0001228014261435225,442.08513411668105,4.4126670828605616e-08,0.15885601498298021,11.657221010194938,5e-05,0.5452383320772399,54.523833207723996,0.9998203332314031,99.98203332314031,0.01796667685969311,169675.36136908885,1.6967536136908885,3163461.623632342,31.63461623632342,30.485023887702717,0.00030485023887702716,373071.76864855515,3.7307176864855514,2.71373565008822,3298675.0,32.98675,135243.86139154574,1.3524386139154574,0.0,27.488958333333333,34.36119791666666,2.1006836763021863,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,5
0.008333333333333333,30.0,3500000.0,35.0,507.63208205573227,2.0,2000.0,298.15,25.0,0.004586151357662045,16.510144887583362,0.003747181975671288,13.489855112416638,0.0003671150550852046,0.36711505508520464,4.447337527148764,4447.337527148764,38.452221558668946,38452.22155866895,3.223668763574382,3223.668763574382,0.0001239500366935688,446.22013209684764,4.550392454857265e-08,0.1638141283748615,11.928093231276462,5e-05,0.5503381629194454,55.03381629194454,0.9998164424724574,99.98164424724574,0.018355752754262156,169675.36136908885,1.6967536136908885,3262197.2942057108,32.621972942057106,31.14518981780753,0.0003114518981780753,377301.8010246383,3.773018010246383,2.7348858119686357,3398675.0,33.98675,136508.85098410724,1.3650885098410723,0.0,28.32229166666667,35.40286458333334,2.1443097455770035,0.0,0.0,0.0,0.0,True,`gtol` termination condition is satisfied.,5
