simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,ood_classification
SIM_00024,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.8215,3346.77,133.3,7.71,37.0,16.821,23.857,1,NONE,,PASS,56.944511031661136,24.384493791422774,18.437006208577237,9.06622747973229,7761.16439776104,99.72910515273736,29.71169542887861,38.74444798313058,43.9360248494104,36.09107808617622,56.36444000453008,16.280182515822673,1.367135487314019,2.953448025132545,6.849050177722508,23.50387384114584,7.823521474848388,31.327395315994224,1.2847260879786486,6.2450045135165055e-15,2.4980018054066022e-14,10.307957492211235,14.042360205913129,7761.16439776104,6.849050177722508,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00025,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.0885,3271.67,146.46,9.64,37.26,13.95,16.993,1,NONE,,PASS,41.59620230469345,17.923179630057838,25.16532036994216,9.973523839137322,5594.707059793734,99.69515495636364,23.19065477668469,23.96264084076816,32.294017351455565,28.43355828705765,37.640442987834106,9.029393677192846,1.2320972104458985,2.889594321394887,4.941339973117049,19.355040013020837,4.014038525864687,23.36907853888552,1.3038466958002646,0.0,0.0,9.857877091897828,10.324559834090543,5594.707059793734,4.941339973117049,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00026,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.4945,3400.87,126.57,7.73,37.79,19.311,27.927,1,NONE,,PASS,65.56845303570844,28.518670805616207,14.9758291943838,9.047321671606891,9859.963058469606,99.7339703760624,34.625716387698844,47.331664590795214,51.38499244255172,42.580803762299794,66.34036076575944,21.19088461268882,1.445025477048848,3.0088345335444027,8.72335530314168,27.63373220052084,8.950854807139946,36.58458700766078,1.2828293175731087,6.2450045135165055e-15,2.4980018054066022e-14,10.791892331112978,17.973541082269332,9859.963058469606,8.72335530314168,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00027,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.1138,3389.24,132.86,8.0,36.36,12.79,18.437,1,NONE,,PASS,40.02480815499065,17.656463819876265,26.457336180123733,10.20611454532594,5644.258764492539,99.6988671635728,19.779310560980583,25.23725205503238,31.81344832410138,24.823078172817983,42.26444407272631,9.637311564773023,1.2641516702145486,2.984754999050448,4.970651108582871,18.038791463541664,7.491772265721624,25.53056372926329,1.445961319872158,0.0,4.9960036108132044e-14,9.924638753009525,9.779341772962038,5644.258764492539,4.970651108582871,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00028,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.2203,3208.29,149.29,6.25,37.39,13.436,24.494,1,NONE,,PASS,51.65765488091453,22.326593412495903,20.89370658750409,8.651137514744732,6627.359548543081,99.73035051336554,22.108805859688463,37.93605855881142,40.22809623873136,27.211935941018936,60.932158589921485,16.02961956059913,1.4022641986172686,2.8348027536635456,5.855847538011935,18.64288131336805,13.451896109167931,32.094777422535984,1.437513409662083,0.0,2.4980018054066022e-14,9.731837376295108,11.54257306394548,6627.359548543081,5.855847538011935,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00029,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.637,3257.02,129.81,6.63,36.45,12.546,29.568,1,NONE,,PASS,57.4560274217358,24.49752641180549,18.139473588194512,8.478446045907543,7644.205335390931,99.73968701310068,20.204394105160446,46.68381535402872,44.139687228478365,24.49953769631889,76.34506706685274,21.28736487233768,1.527596606299843,2.869148699732862,6.733873847421229,17.073675755208335,20.640287841132203,37.71396359634053,1.5395008852063514,6.2450045135165055e-15,4.9960036108132044e-14,9.978370598853656,13.166075182823192,7644.205335390931,6.733873847421229,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00030,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.7998,3459.67,115.5,8.52,37.5,18.869,29.78,1,NONE,,PASS,67.63590178257833,28.94803069113996,13.85176930886004,9.267386429438291,10670.471633156149,99.73213091336925,33.982148178790744,50.976747463594094,52.15861385790984,41.07883100664237,71.49710113385362,23.53909045269351,1.4870121973982475,3.058001634988389,9.431627785392456,26.53550447395833,11.146209464090813,37.68171393804914,1.3017021551515169,6.2450045135165055e-15,0.0,10.97433874211107,19.39994937093948,10670.471633156149,9.431627785392456,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00031,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.4462,3316.23,118.09,9.21,37.2,12.105,26.081,1,NONE,,PASS,49.52935615049225,22.013916693360084,22.432283306639924,8.78280842007553,6561.992633604782,99.73515683712904,18.25908613396261,38.255346726093,39.66471476281096,23.09849469716364,66.07804611737468,16.268285716110277,1.442921652415449,2.9283843227658903,5.794542704925021,17.117574265625002,18.19816360511082,35.31573787073582,1.604246003228852,6.2450045135165055e-15,0.0,9.85998572765379,10.86744062683268,6561.992633604782,5.794542704925021,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00032,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.0524,3380.29,122.77,7.31,37.51,16.961,19.483,1,NONE,,PASS,51.63465534542383,21.713611804479008,20.338788195520987,9.699892236316067,6978.718994315165,99.71304556010531,30.420943093816984,30.48864585820756,39.12362487293515,36.224353129266696,42.94146553650092,12.081835188945591,1.2689143808938887,2.98793384873708,6.168686918559849,23.286151461805552,3.0194347016009515,26.305586163406502,1.2114790666921786,0.0,2.4980018054066022e-14,10.597275249281257,13.10251602481982,6978.718994315165,6.168686918559849,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00033,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.728,3286.59,113.45,9.1,37.35,13.127,17.733,1,NONE,,PASS,41.24733955731966,17.624163246051545,25.10383675394846,10.049736155301131,5586.887004726863,99.6942199618662,21.416213289911017,25.235646050717264,31.75524909198476,26.022243744648797,40.17794413065555,9.617242139060115,1.249585694509099,2.9036135450503697,4.935863853291956,17.972094097222225,5.894678112118798,23.866772209341026,1.3542073956156784,6.2450045135165055e-15,2.4980018054066022e-14,9.980524478343328,10.15671278521993,5586.887004726863,4.935863853291956,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00034,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.6096,3373.48,148.02,6.7,37.76,19.636,23.313,1,NONE,,PASS,61.31366701554091,26.12550826065392,16.484091739346084,9.287369506495244,8705.362626484084,99.72469469193548,36.10046493914369,39.457567339707246,47.072987857034086,43.40818853851286,52.59277336349676,16.47425745415469,1.3387931459988172,2.984313957944823,7.701108408879745,27.552358625,3.901639474797094,31.45399809979709,1.2039573655747051,6.2450045135165055e-15,1.249000902703301e-13,11.086526231779423,16.460334181427715,8705.362626484084,7.701108408879745,ood,OOD_ENGINEERING_ACCEPTABLE
