simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_01334,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.1158,2687.59,67.74,6.66,31.64,10.689,26.464,1,NONE,,PASS,73.74108635081626,20.7328963562228,7.382903643777205,9.460586050772315,10208.395125875031,99.64798998170212,25.790455122620067,64.61518030790697,37.35657001121225,20.304887578451783,68.24496779507409,34.268488695332216,1.4603931276749802,2.330748482224693,8.852987786672516,9.445883744791669,11.754453198692463,21.20033694348413,1.0225458411227255,3.1225022567582528e-15,2.4980018054066022e-14,12.511191578468605,23.783994877652816,10208.395125875031,8.852987786672516,boundary_stress,BOUNDARY_STRESS
SIM_01336,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,24.2337,2419.38,28.8,7.04,27.07,19.902,20.25,1,NONE,,PASS,87.30395827263844,21.15697933591638,3.076720664083621,14.964895384984173,18953.269890344145,99.3814574235968,65.77855559178451,62.90033355718426,38.120683488137615,12.161995561739928,53.04851429151786,35.86314176645236,1.342186380107181,2.0666902303227004,16.190320542884393,15.893899335937498,0.229788593558883,16.12368792949638,0.7620978247175667,0.0,1.2490009027033011e-14,21.24783349327783,65.0354286585771,18953.269890344145,16.190320542884393,boundary_stress,BOUNDARY_STRESS
SIM_01337,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.5786,2370.08,28.96,6.59,34.95,18.185,18.702,1,NONE,,PASS,85.52932869295674,19.31132500826793,3.267274991732065,14.563000787444391,16292.432556611484,99.3855481339261,63.25074054567966,60.62323017684093,34.79518019507736,12.80929401028019,47.555772239540126,33.38937997259254,1.3018564601227338,2.077716953360455,14.282666970884314,13.462294255208333,0.2785990222712887,13.74089327747962,0.7115458556881316,6.2450045135165055e-15,0.0,21.20761206404874,60.4078235312411,16292.432556611484,14.282666970884314,boundary_stress,BOUNDARY_STRESS
SIM_01339,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.2612,1787.46,26.31,7.59,28.68,16.264,20.044,1,NONE,,PASS,83.92504583439512,22.87897459500612,4.382225404993887,8.004518823184824,11077.74358522912,99.55218473010947,50.99803479616239,67.19528676301745,41.22337764865967,31.650788935006364,48.078461554325806,34.83082548028525,1.3056415086516258,1.53507788557959,9.513611045733269,14.43589395486111,1.9620331740405736,16.39792712890168,0.7167247404733305,9.367506770274758e-15,0.0,11.768759965676749,34.16846564600897,11077.74358522912,9.513611045733269,boundary_stress,BOUNDARY_STRESS
SIM_01340,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.3161,1930.33,69.58,9.45,27.78,16.367,23.114,1,NONE,,PASS,91.9022668904868,20.50900178154792,1.8070982184520752,14.11924253999641,23677.66472552019,99.26855809421204,60.22531238927302,79.64098878974147,36.95315636314941,12.879883081191943,49.76889775582074,46.85016285152295,1.317958282981886,1.652832047763401,20.27384078087,11.897077096354163,2.218115165572078,14.11519226192624,0.6882437483927555,3.1225022567582528e-15,1.873501354054952e-14,16.91112141338268,74.12061817325345,23677.66472552019,20.27384078087,boundary_stress,BOUNDARY_STRESS
SIM_01343,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.877,2873.8,74.3,7.32,30.17,17.567,23.907,1,NONE,,PASS,83.12173444129624,22.340628565787192,4.536371434212808,12.982810951379635,16962.6935445484,99.54823540429469,50.27504269499181,66.05675203464918,40.253384803220165,27.66195139373789,50.79702496960946,31.463334477787164,1.3255061198216904,2.480214644178374,14.639543786588805,15.448442317708333,3.150884593796778,18.59932691150511,0.8325337336295195,0.0,2.4980018054066022e-14,16.736942706175427,45.54415064605197,16962.6935445484,14.639543786588805,boundary_stress,BOUNDARY_STRESS
SIM_01344,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,29.5454,1967.54,36.69,8.59,23.99,16.997,22.665,1,NONE,,PASS,84.22547368065952,24.884753100845572,4.660646899154426,8.195787064836368,12429.134287974955,99.58345004092234,49.08256574672389,69.019400622439,44.83739297449654,36.66841738019988,55.47447241838317,36.79715877770007,1.3603941778094335,1.6634753472157024,10.508329424194544,16.39744052951389,3.1957542136926707,19.59319474320656,0.7873574097281596,0.0,0.0,11.407549758959592,33.90037654860388,12429.134287974955,10.508329424194544,boundary_stress,BOUNDARY_STRESS
SIM_01345,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,25.6812,1835.81,74.63,8.95,23.75,10.736,23.672,1,NONE,,PASS,81.00799997379862,20.80382648927117,4.877373510728829,7.396457017352724,9634.67921007214,99.59710116965522,32.35627390661545,71.92348629644934,37.484372052740845,23.51782218445938,63.66634471737137,41.80097452418416,1.423722188685274,1.550849336102038,8.139151576958666,8.669857197916667,8.074230963799526,16.744088161716192,0.8048561725099638,0.0,1.873501354054952e-14,10.685788540598324,25.64416186163416,9634.67921007214,8.139151576958666,boundary_stress,BOUNDARY_STRESS
SIM_01346,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,20.6538,2215.38,91.41,8.57,24.62,12.0,21.851,1,NONE,,PASS,86.45012960298527,17.85523686794137,2.798563132058631,12.34169500409156,16271.08248326487,99.44290843990234,43.18902292261596,76.14920373828804,32.17159796025472,24.47523993766885,52.013878430820746,41.25268668829752,1.3344953292091684,1.8769852130953024,13.785707744108077,7.879101984375,4.196808233915058,12.075910218290058,0.6763231598440484,6.2450045135165055e-15,0.0,15.43800732500925,48.94381282401468,16271.08248326487,13.785707744108077,boundary_stress,BOUNDARY_STRESS
SIM_01347,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,21.4257,2186.64,53.28,8.2,25.55,10.711,18.73,1,NONE,,PASS,76.60362955476664,16.412863857515635,5.012836142484368,10.173363212588322,9312.755752571322,99.53474905733964,36.11078277439256,63.37978228373742,29.572727671199345,21.432471168857763,45.26520372244937,32.104555131616884,1.285398302287155,1.858421369302197,7.91489422020566,7.214620908854165,4.025336876942395,11.23995778579656,0.6848261146484595,3.1225022567582528e-15,6.2450045135165055e-15,14.098843618742633,29.235844555306294,9312.755752571322,7.91489422020566,boundary_stress,BOUNDARY_STRESS
