overall_recovery_pct,permeate_tds_mgL,concentrate_tds_mgL,average_flux_LMH,SEC_kWh_m3,maximum_element_recovery_pct,maximum_polarization_modulus,permeate_flow_m3h,concentrate_flow_m3h,diagnostic_concentrate_tds_mgL,concentrate_tds_discrepancy_pct,solute_balance_error_kg_s,stage1_pressure_bar,stage2_pressure_bar,feed_flow_m3h,feed_tds_mgL,temperature_C,seed
70.06620940084383,7.602317459794283,6800.586573177568,37.93011399471021,0.7656517794622516,20.065858720377943,1.2692211516580056,21.01986282025315,8.980137179746851,6824.122855260704,0.3460919411858588,0.0,16.131913043578194,16.32491856277706,30.0,2041.0,25.0,2024
70.08950376672999,7.581596345234606,6805.9255214886625,37.971152739327955,0.7672849937277542,20.060459033513798,1.26650633617452,21.026851130018997,8.973148869981003,6833.658115385813,0.4074771874830156,0.0,16.021973896727292,16.480068145998874,30.0,2041.0,25.0,42
70.24586006585913,7.5976631235183225,6841.612497285435,38.040323447774405,0.7664746017780033,20.064382258480055,1.2684660011231177,21.07375801975774,8.92624198024226,6868.266277374202,0.3895833050957318,0.0,16.106252226996034,16.45147986026743,30.0,2041.0,25.0,777
70.4514004830912,7.604848192489352,6889.132856462145,38.15020956777472,0.7666349774925265,20.19856421766648,1.269213422540409,21.135420144927362,8.864579855072638,6917.301972918566,0.4088920484382538,0.0,16.143274736361604,16.512126277920423,30.0,2041.0,25.0,2024
70.60975153679398,7.632418267196585,6926.143448476412,38.19517726351428,0.7653296914257861,20.360100629911148,1.2727675253017219,21.18292546103819,8.817074538961808,6948.5294403466105,0.32321005241557127,0.0,16.292472611764122,16.39666105121727,30.0,2041.0,25.0,101
70.70171049670984,7.6262454370313515,6947.873573987126,38.2583127635621,0.7659592504322305,20.343479022719535,1.2718197062775638,21.21051314901295,8.78948685098705,6972.058215153418,0.3480869493198503,0.0,16.25748810749862,16.490378489001483,30.0,2041.0,25.0,777
70.72176663613853,7.62485890820308,6952.631122850411,38.27225109897712,0.7661117726030341,20.340681186612677,1.2716072631413384,21.216529990841558,8.783470009158442,6977.235816240597,0.35389038991757776,0.0,16.249634482346895,16.51122394369007,30.0,2041.0,25.0,999
70.79961855127581,7.627884689333777,6971.140052779546,38.311782434725814,0.7661436981294825,20.378620583596742,1.2719270157427647,21.239885565382743,8.760114434617257,6995.241790337944,0.3457359538887471,0.0,16.265339820047394,16.53073177037376,30.0,2041.0,25.0,2024
71.03903714233584,7.656800884031183,7028.636072565499,38.40066590918258,0.7650709377049028,20.614906834101742,1.2756094276199532,21.311711142700755,8.688288857299245,7044.433981882742,0.22476493524691946,0.0,16.42132452329203,16.449848339423525,30.0,2041.0,25.0,777
71.14388755884225,7.659403307873189,7054.140805951543,38.45651512917529,0.7652172282238001,20.656898375752995,1.2758635624870973,21.343166267652677,8.656833732347323,7068.328936976355,0.20113195093641104,0.0,16.434191330480463,16.488690677152206,30.0,2041.0,25.0,999
71.19269493416009,7.637887314404081,7066.132626889275,38.51503433106601,0.7666673373031816,20.630623585323864,1.2728978057406453,21.357808480248025,8.642191519751975,7083.37143532923,0.24396383920610795,0.0,16.31578032668924,16.668278525525352,30.0,2041.0,25.0,42
71.29878317256531,7.661448335609341,7092.164394290077,38.54621449940876,0.7656503438788611,20.69322236905559,1.2757534529210508,21.38963495176959,8.61036504823041,7104.339684503567,0.17167241954080792,0.0,16.433751191650405,16.57270893905186,30.0,2041.0,25.0,2024
71.3323237045336,7.6598213773033486,7100.457150556912,38.56901455813314,0.7658641714572451,20.68884771232581,1.2754557107735753,21.39969711136008,8.60030288863992,7112.63239338249,0.17147125272944932,0.0,16.4226604214596,16.605446479714765,30.0,2041.0,25.0,2024
71.5705111465491,7.685099603813213,7159.8182627344395,38.68912272052146,0.765310006480953,20.890626858584756,1.2781943258759418,21.47115334396473,8.52884665603527,7163.367989121529,0.04957844259211168,0.0,16.538264047922763,16.590435603358763,30.0,2041.0,25.0,999
71.6104564116692,7.676311976827759,7169.9037768063345,38.72690704713814,0.7659608320565359,20.836703497778963,1.27691950703059,21.483136923500762,8.516863076499238,7175.237739431327,0.07439378255322313,0.0,16.48875708218213,16.67676444014818,30.0,2041.0,25.0,101
71.63733529984898,7.6821825861869035,7176.676488692364,38.736931724892315,0.7657353382996156,20.877881501957418,1.2776187598772661,21.491200589954694,8.508799410045306,7180.211904066178,0.04926257132232257,0.0,16.51775514441511,16.65456247077929,30.0,2041.0,25.0,42
71.68711255761379,7.689737264225043,7189.261263211023,38.759106423103354,0.7655074981509399,20.93965872951599,1.2785177958812306,21.506133767284137,8.493866232715863,7190.427560639366,0.016222771514937853,0.0,16.553867000531962,16.636477184719325,30.0,2041.0,25.0,777
71.88512472841289,7.704624564959648,7239.802778277519,38.86749198132627,0.7654594643929322,21.07696337752672,1.2800233386651831,21.565537418523867,8.434462581476133,7235.7828319877435,0.05552563257436939,0.0,16.6172809112587,16.668278525525352,30.0,2041.0,25.0,42
71.91411936508834,7.672737391883624,7247.350527949122,38.92282373370489,0.7673471848338502,21.188004395114202,1.2759238261134866,21.5742358095265,8.425764190473501,7249.754957349603,0.03317666768301198,0.0,16.45531952401952,16.893222296671773,30.0,2041.0,25.0,999
72.22438004933196,7.701751687518625,7328.144110575633,39.078779573946484,0.7668735168000641,21.282359894635956,1.2789383351200532,21.667314014799587,8.332685985200413,7319.287805691629,0.1208533122489117,0.0,16.58343961065248,16.89986211120776,30.0,2041.0,25.0,2024
72.39882739969083,7.721804302513107,7374.35881332115,39.156413388889234,0.7664508826286125,21.300464709063515,1.2810711515351927,21.71964821990725,8.28035178009275,7364.7113689944745,0.13082417835768892,0.0,16.672210847550687,16.881631957986123,30.0,2041.0,25.0,101
72.42458987385938,7.722459584066575,7381.239412242007,39.169116614211354,0.7664953468190776,21.32209671553027,1.2811211969545098,21.727376962157813,8.272623037842187,7371.271894385285,0.13503853892329784,0.0,16.675010909617416,16.89131744748126,30.0,2041.0,25.0,2024
72.63004554617835,7.747162996675007,7436.524000874911,39.259931753941245,0.7659671095501355,21.49954046605714,1.283731811144097,21.789013663853506,8.210986336146494,7426.266066123847,0.13793991318869953,0.0,16.786450606958947,16.863826517716436,30.0,2041.0,25.0,101
72.73915224172181,7.729806953525226,7466.3026696739835,39.328763835144784,0.767109584619329,21.605204730837034,1.2816333578712327,21.821745672516546,8.178254327483454,7456.960919099553,0.12511883040013416,0.0,16.705583152717843,17.01992661429438,30.0,2041.0,25.0,42
72.973593473088,7.760986007261755,7530.918058214057,39.43489238175308,0.7664372796579494,21.66315586352863,1.2849183766997632,21.892078041926403,8.107921958073597,7532.714111274308,0.0238490585924295,0.0,16.843600373587268,16.98238699836851,30.0,2041.0,25.0,2024
73.04919813169722,7.748405400676122,7552.056751159623,39.482724928100275,0.7672417293972142,21.80203033961696,1.2835047988144872,21.91475943950917,8.085240560490831,7555.024647925946,0.03929918516392694,0.0,16.786450606958947,17.091174501432903,30.0,2041.0,25.0,101
